,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances
178,0.0,19.6666666666667,43.0,18.89,42.410625,19.79,44.29,19.2,43.23,17.39,50.53,5.19,93.63333333333327,17.84,41.085,18.6,49.664375,16.926666666666698,45.0966666666667,5.43333333333333,746.466666666667,85.3333333333333,6.3333333333333295,36.3333333333333,3.1,30.265172326471653,30.265172326471653,40.0
179,0.0,19.6,43.0,18.89,42.5,19.79,44.4333333333333,19.2,43.3633333333333,17.39,50.6633333333333,5.2725,92.47,17.8445454545455,41.2736363636364,18.6,50.0590909090909,16.926666666666698,45.43,5.46666666666667,746.533333333333,84.6666666666667,6.1666666666666705,38.16666666666669,3.0,45.154080574866384,45.154080574866384,50.0
180,0.0,19.6,43.0,18.89,42.645,19.79,44.5,19.1333333333333,43.4,17.356666666666698,50.79,5.366666666666669,90.8,17.84625,41.44125,18.6333333333333,50.39,17.0,45.7,5.5,746.6,84.0,6.0,40.0,2.9,14.686507754959164,14.686507754959164,40.0
181,0.0,19.533333333333296,43.0,18.8081818181818,42.7,19.79,44.53,19.1333333333333,43.4666666666667,17.356666666666698,50.8633333333333,5.5,89.09999999999998,17.89,41.59,18.6142857142857,50.5671428571429,17.0,45.8333333333333,5.5833333333333295,746.733333333333,83.3333333333333,6.3333333333333295,40.0,2.86666666666667,9.563005494419485,9.563005494419485,40.0
182,0.0,19.5,43.09,18.79,42.75625,19.79,44.59,19.1,43.5,17.29,51.03,5.56,87.3666666666667,17.8011111111111,41.727777777777796,18.6,50.882857142857105,17.0,46.03,5.66666666666667,746.866666666667,82.6666666666667,6.6666666666666705,40.0,2.8333333333333295,44.32254716521129,44.32254716521129,40.0
183,0.0,19.5,43.09,18.79,42.8616666666667,19.79,44.59,19.1,43.5,17.29,51.09,5.69,85.43,17.79,41.9388888888889,18.625,51.25,17.0,46.1633333333333,5.75,747.0,82.0,7.0,40.0,2.8,25.166974286548797,25.166974286548797,40.0
184,0.0,19.5,43.145,18.79,43.0,19.79,44.59,19.1,43.53,17.29,51.23,5.69,84.62333333333329,17.79,42.1266666666667,18.7,51.465,17.0,46.29,5.8333333333333295,747.1333333333331,81.3333333333333,7.3333333333333295,40.0,2.7666666666666706,43.85287715122104,43.85287715122104,50.0
185,0.0,19.5,43.2,18.775,43.045,19.89,44.826666666666696,19.033333333333296,43.53,17.29,51.29,5.8,83.82666666666668,17.79,42.294,18.7,51.59,17.0,46.53,5.91666666666667,747.266666666667,80.6666666666667,7.666666666666669,40.0,2.7333333333333294,9.459681122098118,9.459681122098118,50.0
186,0.0,19.426666666666698,43.2,18.7,43.09,19.89,44.9,19.0,43.59,17.29,51.4,5.866666666666671,82.56,17.84,42.495,18.7,51.63125,17.0,46.6633333333333,6.0,747.4,80.0,8.0,40.0,2.7,37.90515261935071,37.90515261935071,50.0
187,0.0,19.39,43.2,18.7,43.2,19.89,44.845,19.0,43.59,17.29,51.4,6.0,80.9566666666667,17.8042857142857,42.5864285714286,18.7257142857143,51.79428571428571,17.0,46.826666666666696,5.883333333333329,747.533333333333,81.3333333333333,8.0,37.8333333333333,2.8333333333333295,36.22494463343173,36.22494463343173,30.0
188,0.0,19.39,43.26,18.7,43.26,19.89,44.8633333333333,18.963333333333296,43.6266666666667,17.29,51.5,6.0,80.68999999999998,17.815,42.9,18.79,51.925,17.0,46.9666666666667,5.76666666666667,747.6666666666669,82.6666666666667,8.0,35.66666666666669,2.9666666666666694,47.18624091474339,47.18624091474339,20.0
189,0.0,19.39,43.29,18.690909090909095,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.0333333333333,17.89,43.156,18.75,52.1855555555556,17.0,47.1266666666667,5.65,747.7999999999998,84.0,8.0,33.5,3.1,27.382329350803047,27.382329350803047,30.0
190,0.0,19.39,43.3633333333333,18.677777777777802,43.3977777777778,19.89,44.79,18.89,43.7,17.29,51.59,5.53,86.56,17.89,43.2,18.815,52.25,17.0,47.26,5.53333333333333,747.9333333333329,85.3333333333333,8.0,31.3333333333333,3.2333333333333294,35.587193386163555,35.587193386163555,20.0
191,0.0,19.39,43.4,18.6428571428571,43.428571428571395,19.823333333333295,44.73,18.89,43.76,17.29,51.7,5.5,87.4566666666667,17.89,43.4271428571429,18.8757142857143,52.321428571428605,17.0,47.4333333333333,5.41666666666667,748.0666666666668,86.6666666666667,8.0,29.166666666666693,3.36666666666667,19.44525499129668,19.44525499129668,40.0
192,0.0,19.323333333333295,43.4666666666667,18.6,43.46,19.79,44.7,18.89,43.79,17.29,51.7,5.56,86.33,17.89,43.59,18.7514285714286,52.29,17.0,47.56,5.3,748.2,88.0,8.0,27.0,3.5,5.043656309135257,5.043656309135257,50.0
193,0.0,19.29,43.5,18.6,43.5,19.79,44.76,18.89,43.826666666666696,17.29,51.73,5.5,86.32666666666668,17.89,43.59,18.7,52.4333333333333,17.033333333333303,47.7666666666667,5.3,748.3166666666668,88.5,8.0,26.0,3.56666666666667,46.365104429423816,46.365104429423816,60.0
194,0.0,19.29,43.56,18.6,43.56,19.79,44.79,18.89,43.9,17.29,51.79,5.43333333333333,87.46666666666668,17.89,43.6633333333333,18.7,52.633333333333304,17.033333333333303,47.9666666666667,5.3,748.4333333333329,89.0,8.0,25.0,3.6333333333333298,14.16162501554936,14.16162501554936,50.0
195,0.0,19.29,43.59,18.588888888888896,43.59,19.856666666666698,44.8633333333333,18.79,43.9,17.29,51.9,5.4,89.32666666666668,17.89,43.8622222222222,18.7,53.173333333333304,17.0,48.1566666666667,5.3,748.5499999999998,89.5,8.0,24.0,3.7,29.528657940682024,29.528657940682024,40.0
196,0.0,19.29,43.59,18.5,43.59,19.89,44.9,18.79,43.9,17.29,51.9,5.4,89.97,17.89,44.0,18.7,53.4666666666667,17.0,48.3633333333333,5.3,748.6666666666669,90.0,8.0,23.0,3.7666666666666706,5.518030247185379,5.518030247185379,40.0
197,0.0,19.29,43.7,18.5,43.6358333333333,19.89,44.9,18.79,43.9333333333333,17.29,51.9333333333333,5.4,89.8333333333333,17.89,44.365,18.7,54.00625,17.1,48.6566666666667,5.3,748.783333333333,90.5,8.0,22.0,3.8333333333333295,42.02535160584376,42.02535160584376,50.0
198,0.0,19.29,43.76,18.5,43.68625,19.89,44.9,18.79,44.0,17.29,52.0,5.4,89.26333333333329,17.979375,44.679375,18.7,54.5571428571429,17.033333333333303,48.79,5.3,748.9,91.0,8.0,21.0,3.9,15.898184222169219,15.898184222169219,40.0
199,0.0,19.2,43.7,18.5,43.7,19.89,44.9666666666667,18.79,44.0,17.29,52.03,5.46666666666667,89.18999999999998,18.0,44.755,18.705,54.84777777777779,17.1,48.9633333333333,5.3333333333333295,749.083333333333,90.6666666666667,8.0,21.5,3.8833333333333298,39.142566849477596,39.142566849477596,40.0
200,0.0,19.2,43.76,18.5,43.775,19.89,45.0,18.79,44.06,17.23,52.03,5.5,88.3933333333333,18.0,44.765,18.75,55.0,17.1,49.09,5.36666666666667,749.266666666667,90.3333333333333,8.0,22.0,3.86666666666667,13.375410367734732,13.375410367734732,50.0
201,0.0,19.2,43.79,18.5,43.845,19.89,45.0,18.76,44.09,17.26,52.09,5.56,87.32666666666668,18.0,44.6938888888889,18.705,54.9444444444444,17.1,49.23,5.4,749.45,90.0,8.0,22.5,3.85,10.932264244183898,10.932264244183898,50.0
202,0.0,19.2,43.8633333333333,18.5,43.9,19.89,45.0,18.7,44.09,17.26,52.1633333333333,5.59,86.06,18.0,44.6816666666667,18.73,54.961111111111094,17.1,49.3175,5.43333333333333,749.6333333333331,89.6666666666667,8.0,23.0,3.8333333333333295,25.83984181983396,25.83984181983396,50.0
203,0.0,19.2,43.9,18.4830769230769,43.86192307692309,19.963333333333296,45.0,18.7,44.1266666666667,17.2,52.09,5.656666666666669,86.0,18.0,44.6083333333333,18.765,54.881666666666696,17.1,49.4666666666667,5.46666666666667,749.8166666666668,89.3333333333333,8.0,23.5,3.8166666666666704,13.447529601398855,13.447529601398855,40.0
204,0.0,19.1,43.9333333333333,18.493888888888897,43.79,19.89,45.03,18.7,44.1266666666667,17.2,52.1633333333333,5.69,85.3333333333333,18.0,44.714444444444396,18.74,54.765,17.1,49.53,5.5,750.0,89.0,8.0,24.0,3.8,9.058416367042808,9.058416367042808,30.0
205,0.0,19.1,44.0,18.4205555555556,43.8083333333333,19.89,45.0675,18.7,44.1266666666667,17.2,52.23,5.69,85.06,18.011111111111102,44.785,18.725,54.6572222222222,17.1,49.59,5.48333333333333,750.2,89.0,8.0,24.0,3.7833333333333297,25.928806874435395,25.928806874435395,20.0
206,0.0,19.1,44.0,18.396111111111104,43.796111111111095,19.89,45.0,18.7,44.2,17.2,52.29,5.69,84.76,18.033333333333296,44.755,18.71,54.545,17.1,49.59,5.46666666666667,750.4,89.0,8.0,24.0,3.7666666666666706,28.139146789908406,28.139146789908406,20.0
207,0.0,19.1,44.0,18.39,43.79,19.89,45.0,18.7,44.2,17.2,52.29,5.69,84.6333333333333,18.061111111111092,44.7944444444444,18.73,54.432777777777794,17.1,49.6633333333333,5.45,750.6,89.0,8.0,24.0,3.75,6.457842723466456,6.457842723466456,20.0
208,0.0,19.1,44.09,18.39,43.79,19.823333333333295,44.9333333333333,18.7,44.2,17.2,52.4,5.72666666666667,83.1966666666667,18.0277777777778,44.6944444444444,18.715,54.29222222222221,17.1,49.7,5.43333333333333,750.7999999999998,89.0,8.0,24.0,3.7333333333333294,12.81838020076975,12.81838020076975,50.0
209,0.0,19.1,44.09,18.3718181818182,43.84,19.79,44.9333333333333,18.6333333333333,44.1266666666667,17.2,52.4,5.8,82.2566666666667,18.0,44.6572222222222,18.725,54.205,17.1,49.76,5.41666666666667,751.0,89.0,8.0,24.0,3.7166666666666694,35.8967637992464,35.8967637992464,50.0
210,0.0,19.033333333333296,44.03,18.307647058823495,43.9,19.79,45.0,18.6333333333333,44.2,17.2,52.4333333333333,5.8333333333333295,80.98999999999998,18.0,44.6694444444444,18.7,54.1492307692308,17.1,49.79,5.4,751.2,89.0,8.0,24.0,3.7,48.07049682131037,48.07049682131037,50.0
211,0.0,19.033333333333296,44.09,18.342941176470603,43.9,19.823333333333295,45.03,18.6,44.145,17.2,52.5,5.8333333333333295,80.1966666666667,18.05,44.6633333333333,18.724545454545495,54.09,17.1,49.79,5.36666666666667,751.3166666666668,89.1666666666667,8.0,23.666666666666693,3.6833333333333296,5.007042328361422,5.007042328361422,40.0
212,0.0,19.0,44.09,18.34,43.9166666666667,19.823333333333295,45.03,18.6,44.1266666666667,17.2,52.5,5.8,80.14,18.0,44.6877777777778,18.74,54.09,17.2,49.9,5.3333333333333295,751.4333333333329,89.3333333333333,8.0,23.3333333333333,3.6666666666666705,38.161134475376464,38.161134475376464,40.0
213,0.0,19.0,44.09,18.29,43.9055555555556,19.89,45.06,18.6,44.2,17.2,52.5,5.763333333333329,79.73,18.0,44.781111111111095,18.725,54.015,17.2,49.9,5.3,751.5499999999998,89.5,8.0,23.0,3.65,47.39831773331389,47.39831773331389,50.0
214,0.0,19.0,44.09,18.29,43.9,19.89,45.06,18.533333333333296,44.2,17.2,52.59,5.6233333333333295,79.8633333333333,18.0277777777778,44.9155555555556,18.7,53.9277777777778,17.2,49.9666666666667,5.26666666666667,751.6666666666669,89.6666666666667,8.0,22.666666666666693,3.6333333333333298,40.93173441942781,40.93173441942781,40.0
215,0.0,19.0,44.1633333333333,18.29,43.938888888888904,19.89,45.06,18.6,44.2,17.2,52.59,5.6233333333333295,80.0266666666667,18.0277777777778,44.95,18.7,53.857222222222205,17.2,49.9666666666667,5.23333333333333,751.783333333333,89.8333333333333,8.0,22.3333333333333,3.61666666666667,15.414616535417734,15.414616535417734,50.0
216,0.0,18.963333333333296,44.2,18.273125,43.98125,19.89,45.06,18.566666666666695,44.2,17.2,52.59,5.69,79.6333333333333,18.0125,44.891875,18.7,53.784375,17.2,50.0,5.2,751.9,90.0,8.0,22.0,3.6,32.47897302499041,32.47897302499041,50.0
217,0.0,18.89,44.2,18.29,44.0,19.89,45.09,18.5,44.2,17.2,52.6633333333333,5.56,78.83,18.0,44.834,18.7,53.72571428571429,17.2,50.06,5.16666666666667,752.0499999999998,90.0,7.8333333333333295,22.166666666666693,3.56666666666667,47.66777255572378,47.66777255572378,50.0
218,0.0,18.89,44.2,18.245,44.0,19.89,45.09,18.5,44.2,17.1,52.7,5.43333333333333,78.43,18.0,44.9,18.7,53.6633333333333,17.2,50.1266666666667,5.133333333333329,752.2,90.0,7.666666666666669,22.3333333333333,3.53333333333333,47.686632501427084,47.686632501427084,40.0
219,0.0,18.89,44.2,18.2,44.0,19.963333333333296,45.09,18.5,44.2,17.1666666666667,52.7,5.22666666666667,78.8233333333333,18.0,44.945454545454496,18.7,53.59,17.2,50.2,5.1,752.35,90.0,7.5,22.5,3.5,16.998960170894858,16.998960170894858,40.0
220,0.0,18.89,44.23,18.2,44.0,19.89,45.09,18.5,44.2,17.2,52.79,5.366666666666669,78.9633333333333,18.0,45.0671428571429,18.7,53.5,17.2,50.2,5.06666666666667,752.5,90.0,7.3333333333333295,22.666666666666693,3.4666666666666694,13.123705505859103,13.123705505859103,50.0
221,0.0,18.89,44.29,18.2,44.0,19.926666666666698,45.09,18.5,44.2,17.2,52.79,5.5,78.6333333333333,18.0,45.2409090909091,18.7,53.42,17.2,50.2,5.03333333333333,752.65,90.0,7.1666666666666705,22.8333333333333,3.43333333333333,8.272696658968924,8.272696658968924,20.0
222,0.0,18.89,44.29,18.2,44.0,19.926666666666698,45.03,18.463333333333296,44.1633333333333,17.1666666666667,52.79,5.56,78.3666666666667,18.005555555555603,45.3016666666667,18.7,53.387058823529394,17.2,50.26,5.0,752.7999999999998,90.0,7.0,23.0,3.4,16.108402831014242,16.108402831014242,20.0
223,0.0,18.865,44.365,18.2,44.0,19.89,45.06,18.463333333333296,44.1633333333333,17.1333333333333,52.79,5.59,78.59999999999998,18.033333333333296,45.3966666666667,18.7,53.2984615384615,17.2,50.326666666666696,5.01666666666667,752.983333333333,89.8333333333333,6.8333333333333295,25.8333333333333,3.4,25.506260327529162,25.506260327529162,50.0
224,10.0,18.79,44.7233333333333,18.2,44.0666666666667,19.815,44.82,18.39,44.1266666666667,17.1,52.79,5.59,78.9333333333333,18.0571428571429,45.55,18.7,53.29,17.2,50.326666666666696,5.03333333333333,753.1666666666669,89.6666666666667,6.6666666666666705,28.666666666666693,3.4,46.19842356769367,46.19842356769367,30.0
225,10.0,18.89,45.03,18.2,44.29375,19.73,44.6266666666667,18.39,44.1266666666667,17.1666666666667,53.3233333333333,5.59,79.15999999999998,18.0714285714286,45.525714285714294,18.681818181818198,53.253636363636396,17.2,50.29,5.05,753.35,89.5,6.5,31.5,3.4,25.547984917648133,25.547984917648133,50.0
226,10.0,18.89,45.09,18.1727272727273,44.4163636363636,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.29999999999998,18.0,45.1725,18.6272727272727,53.1645454545455,17.2,50.29,5.06666666666667,753.533333333333,89.3333333333333,6.3333333333333295,34.3333333333333,3.4,12.88106304127723,12.88106304127723,50.0
227,0.0,18.89,45.0,18.181818181818198,44.540909090909096,19.7,44.53,18.39,44.1633333333333,18.76,84.79,5.53,79.46666666666668,18.05,46.08071428571429,18.6428571428571,53.264285714285705,17.2,50.326666666666696,5.0833333333333295,753.716666666667,89.1666666666667,6.1666666666666705,37.16666666666669,3.4,2.323044347576797,2.323044347576797,200.0
228,10.0,18.89,45.0,18.15,44.59,19.6,44.2233333333333,18.39,44.1633333333333,18.966666666666697,83.52333333333331,5.59,79.3333333333333,18.1,46.2633333333333,18.6,53.14,17.2,50.4,5.1,753.9,89.0,6.0,40.0,3.4,20.892812917009,20.892812917009,110.0
229,10.0,18.79,44.633333333333304,18.1,44.1966666666667,19.533333333333296,43.83,18.39,44.09,19.76,73.52333333333331,5.59,79.34999999999998,18.1,45.6566666666667,18.6,52.826666666666696,17.2,50.2233333333333,5.0833333333333295,753.966666666667,89.1666666666667,5.8333333333333295,36.66666666666669,3.4,42.70007511368021,42.70007511368021,80.0
230,0.0,18.79,44.5,18.1,43.9666666666667,19.5,43.9,18.39,44.09,19.3,66.79,5.59,79.4,18.0,44.8333333333333,18.6,52.3,17.2,49.9633333333333,5.06666666666667,754.033333333333,89.3333333333333,5.66666666666667,33.3333333333333,3.4,17.36153388628736,17.36153388628736,50.0
231,0.0,18.79,44.59,18.05,43.845,19.5,43.9666666666667,18.39,43.9666666666667,18.89,63.09,5.59,79.5933333333333,17.945,44.295,18.55,51.895,17.2,49.6,5.05,754.1,89.5,5.5,30.0,3.4,6.57211602665484,6.57211602665484,50.0
232,0.0,18.79,44.53,18.1,43.8175,19.5,44.0,18.323333333333295,43.9,18.615,59.8633333333333,5.59,79.8966666666667,17.89,43.1583333333333,18.5,51.4975,17.2,49.1933333333333,5.03333333333333,754.1666666666669,89.6666666666667,5.3333333333333295,26.666666666666693,3.4,18.72434322722256,18.72434322722256,50.0
233,0.0,18.79,44.3633333333333,18.1,43.79,19.5,44.0,18.29,43.79,18.5,58.83,5.59,80.09,17.89,42.838125,18.5,51.0666666666667,17.1,48.796666666666695,5.01666666666667,754.233333333333,89.8333333333333,5.16666666666667,23.3333333333333,3.4,31.571011419873685,31.571011419873685,40.0
234,0.0,18.79,44.23,18.0,43.645,19.5,43.9,18.29,43.79,18.356666666666698,57.8,5.59,79.8966666666667,17.89,42.514,18.5,50.9,17.1,48.4633333333333,5.0,754.2999999999998,90.0,5.0,20.0,3.4,19.503946683835235,19.503946683835235,40.0
235,0.0,18.79,44.06,18.0,43.7,19.5,43.9,18.29,43.7,18.29,57.245,5.59,79.49666666666668,17.79,41.9666666666667,18.39,50.56,17.1,48.1,5.0,754.45,89.6666666666667,4.8333333333333295,21.5,3.36666666666667,34.481392439920455,34.481392439920455,30.0
236,20.0,18.79,43.9333333333333,18.0,43.45,19.5,43.9666666666667,18.29,43.7,18.2225,56.4725,5.56,79.4,17.79,41.7666666666667,18.39,50.2925,17.1,47.8,5.0,754.6,89.3333333333333,4.66666666666667,23.0,3.3333333333333295,34.4706706237048,34.4706706237048,180.0
237,30.0,18.79,43.9,18.0,43.3633333333333,19.426666666666698,43.7666666666667,18.23,43.6566666666667,18.2,55.8,5.5,79.4,17.760000000000005,41.43,18.39,50.03,17.1,47.4,5.0,754.75,89.0,4.5,24.5,3.3,27.74503115797416,27.74503115797416,350.0
238,20.0,18.79,43.9,18.0,43.3633333333333,19.39,43.59,18.4966666666667,43.8633333333333,18.2,55.7333333333333,5.46666666666667,79.06,17.7,41.23,18.29,49.76,17.1,47.0666666666667,5.0,754.9,88.6666666666667,4.3333333333333295,26.0,3.2666666666666706,21.481220389250662,21.481220389250662,350.0
239,30.0,18.79,44.0,18.0,43.4,19.39,43.59,18.823333333333295,44.0,18.26,56.66,5.4,79.1266666666667,17.7,41.02666666666669,18.29,49.6266666666667,17.0,46.7233333333333,5.0,755.0499999999998,88.3333333333333,4.16666666666667,27.5,3.2333333333333294,22.636003140360117,22.636003140360117,300.0
240,20.0,18.856666666666698,44.06,18.066666666666695,43.4666666666667,19.39,43.59,19.03,44.0,18.29,56.6666666666667,5.5,79.1566666666667,17.7,40.8266666666667,18.29,49.3633333333333,17.0,46.42,5.0,755.2,88.0,4.0,29.0,3.2,15.322162944357844,15.322162944357844,400.0
241,30.0,18.89,44.23,18.1333333333333,43.59,19.463333333333296,43.6633333333333,19.46,44.06,18.29,56.4666666666667,5.5,79.09,17.7,40.645,18.29,49.23,17.0,46.1566666666667,5.0,755.3166666666668,88.0,4.16666666666667,30.8333333333333,3.18333333333333,28.917697200085964,28.917697200085964,390.0
242,30.0,18.9975,44.3975,18.26,43.6633333333333,19.5,43.7,19.726666666666695,43.9333333333333,18.2,55.79,5.59,78.9933333333333,17.73,41.6666666666667,18.26,49.133333333333304,17.0,45.8633333333333,5.0,755.4333333333329,88.0,4.3333333333333295,32.66666666666669,3.16666666666667,45.51851521246135,45.51851521246135,290.0
243,30.0,19.1,44.5,18.323333333333295,43.5,19.5,43.7,20.066666666666695,43.6633333333333,18.1333333333333,55.73,5.59,78.65999999999998,17.856666666666698,42.2666666666667,18.2,48.9333333333333,17.0,45.73,5.0,755.5499999999998,88.0,4.5,34.5,3.15,7.130204106215388,7.130204106215388,60.0
244,20.0,19.1333333333333,44.5,18.463333333333296,43.5,19.426666666666698,43.6266666666667,20.2,43.256666666666696,18.1,55.49,5.59,79.46666666666668,17.79,42.4666666666667,18.26,49.1633333333333,17.0,45.4666666666667,5.0,755.6666666666669,88.0,4.66666666666667,36.3333333333333,3.13333333333333,20.752381265629083,20.752381265629083,70.0
245,30.0,19.2,44.36,18.533333333333296,43.43,19.463333333333296,43.6633333333333,20.1666666666667,43.0266666666667,18.033333333333296,55.1566666666667,5.59,79.9933333333333,17.73,42.2666666666667,18.26,49.2233333333333,17.0,45.5266666666667,5.0,755.783333333333,88.0,4.8333333333333295,38.16666666666669,3.11666666666667,10.546287533361465,10.546287533361465,110.0
246,20.0,19.2,44.06,18.6,43.23,19.39,43.59,20.1,42.7666666666667,18.0,54.69,5.45,80.39,17.7,41.93,18.26,49.5266666666667,17.1,46.3,5.0,755.9,88.0,5.0,40.0,3.1,21.43751854309812,21.43751854309812,90.0
247,20.0,19.2,44.06,18.6,43.1566666666667,19.39,43.6266666666667,20.1,42.7,17.963333333333303,54.53,5.53,80.9333333333333,17.7,41.6566666666667,18.2,49.2666666666667,17.1,47.1,5.0833333333333295,756.033333333333,86.8333333333333,5.0,38.16666666666669,2.9833333333333294,6.63449876010418,6.63449876010418,60.0
248,20.0,19.2,44.09,18.6666666666667,43.43,19.463333333333296,43.76,20.1,42.7,17.89,54.53,5.656666666666669,80.7266666666667,17.6666666666667,41.2966666666667,18.15,48.995,17.1,47.06,5.16666666666667,756.1666666666669,85.6666666666667,5.0,36.3333333333333,2.86666666666667,23.004822293296453,23.004822293296453,70.0
249,20.0,19.2,44.1633333333333,18.7,43.93,19.5,43.826666666666696,20.05,42.6,17.89,54.3333333333333,5.72666666666667,79.8933333333333,17.6,41.03,18.1,48.6633333333333,17.1,46.86,5.25,756.2999999999998,84.5,5.0,34.5,2.75,47.14785296237096,47.14785296237096,80.0
250,0.0,19.23,44.39,18.76,43.8633333333333,19.5,43.9,20.0,42.3266666666667,17.89,54.2,5.866666666666671,77.09999999999998,17.6,40.723333333333294,18.1,48.4633333333333,17.0,46.5266666666667,5.3333333333333295,756.4333333333329,83.3333333333333,5.0,32.66666666666669,2.63333333333333,38.09869308024645,38.09869308024645,60.0
251,10.0,19.29,44.796666666666695,18.79,44.0,19.5,44.0,19.926666666666698,42.4,17.856666666666698,54.0266666666667,5.9,74.8666666666667,17.6,40.463333333333296,18.1,48.1633333333333,17.0,46.1933333333333,5.41666666666667,756.5666666666668,82.1666666666667,5.0,30.8333333333333,2.5166666666666706,46.64549144217744,46.64549144217744,40.0
252,10.0,19.29,45.1633333333333,18.79,44.0,19.5,44.0,19.856666666666698,42.02666666666669,17.79,53.9,5.9,75.7266666666667,17.5666666666667,40.26,18.033333333333296,47.89,17.0,45.8633333333333,5.5,756.7,81.0,5.0,29.0,2.4,23.53392487857491,23.53392487857491,30.0
253,10.0,19.23,45.03,18.7,43.145,19.39,43.5,19.79,41.8266666666667,17.760000000000005,53.76,5.93333333333333,76.0,17.5,40.1266666666667,18.0,47.7,17.0,45.6566666666667,5.5833333333333295,756.783333333333,80.1666666666667,5.16666666666667,30.8333333333333,2.35,30.17940338468179,30.17940338468179,70.0
254,10.0,19.29,45.7333333333333,18.7,43.06,19.39,43.36,19.7,41.7666666666667,17.7,53.5666666666667,6.06,76.1266666666667,17.5,40.0,18.0,47.5666666666667,16.963333333333303,45.4666666666667,5.66666666666667,756.866666666667,79.3333333333333,5.3333333333333295,32.66666666666669,2.3,24.249484029132873,24.249484029132873,50.0
255,10.0,19.29,45.1266666666667,18.7,43.0,19.323333333333295,43.4,19.6333333333333,42.1,17.73,53.3633333333333,6.22666666666667,75.2933333333333,17.5,39.933333333333294,18.0,47.4666666666667,16.89,45.2666666666667,5.75,756.95,78.5,5.5,34.5,2.25,5.440315825399011,5.440315825399011,80.0
256,10.0,19.2,44.8333333333333,18.7,43.06,19.39,43.5266666666667,19.6,42.86,17.73,53.1566666666667,6.3,73.56,17.5,39.76,18.0,47.326666666666696,16.89,44.93,5.8333333333333295,757.033333333333,77.6666666666667,5.66666666666667,36.3333333333333,2.2,12.386341649107637,12.386341649107637,80.0
257,0.0,19.2,44.7,18.6333333333333,42.933333333333294,19.39,43.6566666666667,19.6,43.6,17.7,52.9666666666667,6.53,71.8,17.5,39.6266666666667,17.963333333333303,47.1633333333333,16.89,44.6566666666667,5.91666666666667,757.116666666667,76.8333333333333,5.8333333333333295,38.16666666666669,2.15,24.92572653573006,24.92572653573006,50.0
258,0.0,19.2,44.9,18.6,42.8333333333333,19.39,43.93,19.566666666666695,43.5266666666667,17.7,52.826666666666696,6.656666666666671,69.9333333333333,17.5,39.4666666666667,17.963333333333303,47.03,16.89,44.2233333333333,6.0,757.2,76.0,6.0,40.0,2.1,18.643335404340178,18.643335404340178,40.0
259,0.0,19.2,44.6933333333333,18.6,42.1666666666667,19.463333333333296,43.96,19.426666666666698,43.2666666666667,17.6333333333333,52.6266666666667,6.72666666666667,67.36,17.426666666666698,39.2666666666667,17.89,46.8633333333333,16.89,43.8975,5.91666666666667,757.283333333333,76.3333333333333,5.8333333333333295,38.16666666666669,2.06666666666667,46.734568511601545,46.734568511601545,50.0
260,0.0,19.2,43.6,18.5,41.79,19.39,43.6266666666667,19.39,42.863333333333294,17.6333333333333,52.5666666666667,6.866666666666671,65.9666666666667,17.445,39.1,17.89,46.73,16.89,43.5666666666667,5.8333333333333295,757.366666666667,76.6666666666667,5.66666666666667,36.3333333333333,2.03333333333333,26.199303893372416,26.199303893372416,40.0
261,0.0,19.2,43.12,18.5,41.73,19.39,43.59,19.39,42.6566666666667,17.6,52.2233333333333,6.8,64.6333333333333,17.5,38.863333333333294,17.89,46.4666666666667,16.89,43.3333333333333,5.75,757.45,77.0,5.5,34.5,2.0,15.85723358439282,15.85723358439282,40.0
262,0.0,19.1333333333333,42.7666666666667,18.5,41.6633333333333,19.365,43.5225,19.29,42.363333333333294,17.6,52.03,6.866666666666671,64.90000000000002,17.5,38.79,17.89,46.326666666666696,16.89,43.0666666666667,5.66666666666667,757.533333333333,77.3333333333333,5.3333333333333295,32.66666666666669,1.9666666666666697,13.898301473818721,13.898301473818721,50.0
263,0.0,19.1666666666667,42.4666666666667,18.5,41.53,19.356666666666698,43.4333333333333,19.29,42.23,17.6,51.8333333333333,7.045,63.34,17.5,38.6633333333333,17.89,46.1633333333333,16.89,42.863333333333294,5.5833333333333295,757.616666666667,77.6666666666667,5.16666666666667,30.8333333333333,1.93333333333333,39.37702538678423,39.37702538678423,30.0
264,0.0,19.1,42.2666666666667,18.5,41.363333333333294,19.29,43.26,19.2,41.863333333333294,17.6,51.6266666666667,6.93333333333333,62.0266666666667,17.426666666666698,38.463333333333296,17.89,46.03,16.89,42.73,5.5,757.7,78.0,5.0,29.0,1.9,35.12312562670559,35.12312562670559,30.0
265,0.0,19.1,42.09,18.5,41.29,19.29,43.1266666666667,19.2,41.79,17.5,51.45,6.93333333333333,61.8933333333333,17.39,38.26,17.856666666666698,45.8633333333333,16.89,42.4666666666667,5.73333333333333,757.6833333333329,76.8333333333333,5.0,28.666666666666693,1.9,8.251381933223456,8.251381933223456,20.0
